player_name,ath__athleticism_score,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq,dominance__cpm,position,ath__athleticism_source
Isaiah Jackson,85.83,80,205,86.25,23,0.913043478,0.086956522,0,0,0,0,1,0.619047619,0,0,0,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,imputed
Jacob Toppin,85.83,80,205,81,22,0.409090909,0.090909091,0.045454545,0.272727273,0.181818182,0.454545455,0.5,0.222222222,0,0.666666667,0.25,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,imputed
Jalen Suggs,80.625,77,205,77.5,481,0.174636175,0.189189189,0.133056133,0.074844075,0.41995842,0.494802495,0.363825364,0.738095238,0.359375,0.444444444,0.297029703,1002,4,0.4,67.7,0.564913239,2.2,2.1,7.6,32.1,1.7,0,18.6,8.1,0,3.3,2.1,F,imputed
Javonte Green,80.625,76,205,82,287,0.351916376,0.135888502,0.020905923,0.243902439,0.24738676,0.491289199,0.487804878,0.633663366,0,0.314285714,0.338028169,1258,2.9,0.29,48,0.089910468,1.5,0.9,0,0,4,0,44.2,0,10.4,0,-0.3,C,imputed
Jaylen Clark,80.625,77,205,81,120,0.358333333,0.183333333,0.033333333,0.241666667,0.166666667,0.408333333,0.541666667,0.511627907,0.25,0.413793103,0.5,522,3.6,0.36,58.7,0.109159484,5.3,0.1,0,0,0,0,38.6,0,9,0,-1.7,F,imputed
Jordan Walsh,89.27,78,205,85.75,83,0.21686747,0.120481928,0,0.289156627,0.373493976,0.662650602,0.337349398,0.666666667,0,0.25,0.290322581,403,2.5,0.25,59.91,0.075142359,1.9,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,measured
Josh Minott,85.83,80,205,83.75,90,0.433333333,0.077777778,0.011111111,0.288888889,0.188888889,0.477777778,0.511111111,0.641025641,0,0.346153846,0.294117647,276,3.5,0.35,59.91,0.245496232,6.7,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Julian Strawther,80.345,78,205,81.25,486,0.183127572,0.21399177,0.049382716,0.086419753,0.467078189,0.553497942,0.397119342,0.651685393,0.416666667,0.5,0.321585903,1384,2.8,0.28,63.4,0.245331836,0.8,-1.7,2.2,10.4,1.7,0,29.3,14.2,2.7,9.6,-3.2,G,measured
Justin Minaya,85.83,78,205,84,21,0.380952381,0.142857143,0,0.142857143,0.333333333,0.476190476,0.523809524,0.5,0,0.333333333,0.142857143,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,imputed
Kris Dunn,80.625,75,205,81,437,0.203661327,0.256292906,0.027459954,0.256292906,0.254004577,0.510297483,0.459954233,0.696629213,0.416666667,0.348214286,0.324324324,1783,7.1,0.71,48.6,0.187335025,3.3,3,2.3,5.6,4.2,0,43.8,0,6.5,0,2.1,G,imputed
Nate Williams,80.625,78,205,82,62,0.193548387,0.35483871,0.032258065,0.209677419,0.209677419,0.419354839,0.548387097,0.75,0.5,0.230769231,0.230769231,147,1.2,0.12,47.86923077,0.330871926,0.1,1.307692308,0,0,0,0,0,0,0,0,0.858333333,C-F,imputed
Nickeil Alexander-Walker,80.625,77,205,81.5,616,0.199675325,0.142857143,0.056818182,0.222402597,0.371753247,0.594155844,0.342532468,0.634146341,0.485714286,0.474452555,0.331877729,2073,5.8,0.58,62,0.272331496,7.5,0.7,0,18.3,0,0,44.2,3.7,2.4,3.1,0.6,G,imputed
Nikola Jovic,85.83,82,205,84.25,377,0.236074271,0.159151194,0.047745358,0.212201592,0.344827586,0.557029178,0.395225464,0.685393258,0.388888889,0.475,0.307692308,1156,6.1,0.61,65.4,0.340454547,9.5,0.8,4.6,9.1,5.3,6.1,39.5,3.6,3.4,2.1,0.4,F,imputed
Pat Spencer,80.625,75,205,78,101,0.306930693,0.376237624,0.099009901,0.02970297,0.188118812,0.217821782,0.683168317,0.483870968,0.5,0.333333333,0.210526316,250,7.9,0.79,56.07222222,0.448542289,2.5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,imputed
Ricky Council IV,85.55,78,205,82,463,0.287257019,0.203023758,0.049676026,0.095032397,0.35637149,0.451403888,0.490280778,0.601503759,0.347826087,0.409090909,0.224242424,1250,3.5,0.35,52.9,0.314371001,0.4,-1.1,5.7,7.4,4.1,0,36.8,3.3,3.8,2.6,-1.9,F,measured
Sam Merrill,80.625,76,205,77,424,0.089622642,0.028301887,0.014150943,0.198113208,0.669811321,0.867924528,0.117924528,0.710526316,0.5,0.392857143,0.366197183,1401,4.7,0.47,75.3,0.189992277,8.3,0.8,0,3,7.4,0,34.5,12.9,5.3,10.8,1.1,G,imputed
Shake Milton,84.07,77,205,84.75,254,0.216535433,0.287401575,0.078740157,0.141732283,0.271653543,0.413385827,0.503937008,0.618181818,0.45,0.333333333,0.376811594,837,6.5,0.65,57.6,0.300218617,5.7,-0.6,8.6,24.8,0,0,30.9,9.9,0,0,-1.9,G,measured
Svi Mykhailiuk,81.47,79,205,77,302,0.119205298,0.135761589,0.072847682,0.168874172,0.496688742,0.665562914,0.254966887,0.555555556,0.454545455,0.352941176,0.346666667,760,4.1,0.41,62.6,0.349225157,6,-0.9,6.3,20.9,0,0,24.7,7.6,0,7.6,-1.4,G-F,measured
Tim Hardaway Jr.,84.81,77,205,79,680,0.107352941,0.091176471,0.129411765,0.166176471,0.505882353,0.672058824,0.198529412,0.684931507,0.352272727,0.380530973,0.363372093,2153,3.1,0.31,70.6,0.194454697,5.6,-1.3,2,6.2,4.2,0,31.9,7.6,1.5,13.1,-1.7,G-F,measured
Vince Williams Jr.,80.625,76,205,83,167,0.185628743,0.203592814,0.041916168,0.173652695,0.389221557,0.562874251,0.389221557,0.612903226,0.571428571,0.413793103,0.215384615,499,4.8,0.48,53.04545455,0.265208387,3.7,0.763636364,0,6.2,0,0,41.7,0,9.5,0,0.895454545,F-C,imputed
Devin Booker,78.69,77,206,80.25,1420,0.142253521,0.24084507,0.228873239,0.052816901,0.335211268,0.388028169,0.383098592,0.688118812,0.516923077,0.346666667,0.329831933,2795,7.2,0.72,72.9,0.737389262,6,-2.1,9,30.1,2.1,2.7,14,3.9,2.4,11.9,1.7,G,measured
Herbert Jones,80.92,79,206,84.25,172,0.331395349,0.191860465,0.058139535,0.215116279,0.197674419,0.412790698,0.523255814,0.614035088,0.7,0.378378378,0.235294118,648,5.6,0.56,54.7,0.21165875,9.4,2.6,0,8.4,5.7,0,42.3,0,0,0,1.8,F,measured
Justin Champagnie,77.79,78,206,83,411,0.372262774,0.133819951,0.0243309,0.155717762,0.311435523,0.467153285,0.506082725,0.725490196,0.5,0.359375,0.3984375,1340,1.8,0.18,51.4,0.17886112,2.6,0.2,0,6.2,2,0,31.1,3.4,8.8,3.6,-0.2,G-F,measured
Luke Kennard,80.625,77,206,77.25,431,0.106728538,0.164733179,0.118329466,0.153132251,0.454756381,0.607888631,0.271461717,0.717391304,0.470588235,0.515151515,0.408163265,1472,7.7,0.77,74.7,0.293511457,9.5,-1.1,2.1,12.3,2.9,0,36.5,5,3.8,7.9,-0.4,G,imputed
Ronald Holland II,85.83,80,206,82.75,416,0.379807692,0.211538462,0.045673077,0.180288462,0.175480769,0.355769231,0.591346154,0.664556962,0.368421053,0.2,0.287671233,1266,2.5,0.25,56.07222222,0.248262615,0.3,0.144859813,2.4,8,0,0,36.1,3.7,5.6,0,-0.009009009,F,imputed
Trey Murphy III,92,80,206,84,839,0.252681764,0.171632896,0.05363528,0.087008343,0.433849821,0.520858164,0.42431466,0.702830189,0.355555556,0.465753425,0.340659341,1854,4.5,0.45,75.8,0.462890516,8.1,-1,6.7,15,3.8,0,25.2,9.8,3.2,6.6,0.1,F,measured
Zyon Pullin,80.625,76,206,77,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Bradley Beal,88.65,76,207,80,694,0.191642651,0.236311239,0.191642651,0.125360231,0.255043228,0.380403458,0.42795389,0.736842105,0.421052632,0.413793103,0.372881356,1702,5,0.5,63.5,0.44222223,5.2,-1.5,6.7,25.1,2.6,0,27.3,6.3,5.4,4.8,-1.2,G,measured
Colby Jones,82.76,78,207,80,129,0.240310078,0.255813953,0.124031008,0.100775194,0.279069767,0.379844961,0.496124031,0.709677419,0.375,0.307692308,0.333333333,515,4.9,0.49,45.3,0.172293389,0.7,0.2,0,15.6,0,0,39.4,8.1,0,0,-1.6,G,measured
David Duke Jr.,83.21,76,207,80,14,0.357142857,0.142857143,0.071428571,0.357142857,0.071428571,0.428571429,0.5,0.6,0,0.6,0,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,measured
Scoot Henderson,80.625,75,207,81,685,0.300729927,0.172262774,0.093430657,0.065693431,0.362043796,0.427737226,0.472992701,0.553398058,0.375,0.4,0.346774194,1759,6.9,0.69,57.1,0.5429533,2,-1.7,12.6,31.3,0,0,20.6,6.1,1.5,1.7,-2.4,G,imputed
Tidjane Salaun,81.9,80,207,84.75,345,0.223188406,0.144927536,0.037681159,0.133333333,0.460869565,0.594202899,0.368115942,0.571428571,0.307692308,0.347826087,0.264150943,1244,2.9,0.29,45.9,0.169594082,0.5,-0.3,2.9,11.8,4.7,0,37.9,3.6,4.9,3.8,-3.2,F,measured
Chet Holmgren,89.695,85,208,90,341,0.357771261,0.2228739,0.079178886,0.058651026,0.278592375,0.337243402,0.580645161,0.721311475,0.296296296,0.45,0.368421053,877,2.8,0.28,56,0.365009744,7.5,3.1,5.5,2.6,12.1,4.4,22.1,0,9.4,9.2,3.8,F,imputed
Chris Livingston,89.05,78,208,83,27,0.518518519,0.185185185,0,0.111111111,0.185185185,0.296296296,0.703703704,0.571428571,0,0,0,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,measured
Lester Quinones,80.625,77,208,79,78,0.256410256,0.115384615,0.064102564,0.08974359,0.474358974,0.564102564,0.371794872,0.75,0,0.285714286,0.297297297,183,5.5,0.55,59.91,0.438191056,1.6,-0.146052632,0,21.2,0,0,0,0,0,0,-0.125,G,imputed
Andre Jackson Jr.,82.51,78,209,81.75,197,0.395939086,0.16751269,0.050761421,0.218274112,0.16751269,0.385786802,0.563451777,0.653846154,0.5,0.372093023,0.424242424,980,4.8,0.48,42.2,0.120538757,2,-0.3,0,0,3.8,0,31.3,0,17,0,-2.9,G,measured
Johnny Juzang,83.055,79,209,83,475,0.113684211,0.155789474,0.069473684,0.271578947,0.389473684,0.661052632,0.269473684,0.666666667,0.484848485,0.410852713,0.351351351,1270,2.7,0.27,69.5,0.242349033,6,-1.6,5.4,8.3,3.9,0,34.3,4.1,4.1,13.5,-2.4,C,measured
Markelle Fultz,80.625,76,209,81,67,0.074626866,0.507462687,0.298507463,0.089552239,0.029850746,0.119402985,0.582089552,0.8,0.25,0.5,0.5,184,5.9,0.59,59.91,0.3733796,1.3,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Matas Buzelis,82.96,82,209,82,555,0.369369369,0.120720721,0.030630631,0.243243243,0.236036036,0.479279279,0.49009009,0.590243902,0.294117647,0.362962963,0.358778626,1511,2,0.2,62.6,0.249440249,6,0,4.3,7.2,2.4,0,39.4,2.4,7.4,2.4,-1.3,F,measured
Mikal Bridges,84.81,78,209,85,1183,0.203719358,0.226542688,0.178360101,0.18512257,0.196956889,0.382079459,0.430262046,0.755186722,0.507109005,0.424657534,0.30472103,3036,5.2,0.52,61.1,0.356339943,6.6,-0.2,1.7,12.9,2.4,4.3,25.7,7.1,10.6,5.4,0.5,G-F,imputed
Pat Connaughton,102.79,77,209,80,177,0.384180791,0.124293785,0.033898305,0.11299435,0.344632768,0.457627119,0.508474576,0.632352941,0.666666667,0.2,0.360655738,603,6.6,0.66,54.1,0.256273381,6.4,-0.5,0,15.4,5.1,0,33.6,14,7,0,-1.7,G,measured
Simone Fontecchio,85.83,80,209,82,373,0.211796247,0.109919571,0.069705094,0.227882038,0.375335121,0.603217158,0.321715818,0.582278481,0.346153846,0.282352941,0.371428571,1237,2.4,0.24,62.6,0.184568446,6,-0.6,0,3.5,4.1,0,36.1,9.3,5,5.7,-1.9,F,imputed
Amir Coffey,84.81,79,210,79.25,510,0.207843137,0.18627451,0.121568627,0.184313725,0.3,0.484313725,0.394117647,0.650943396,0.5,0.457446809,0.379084967,1748,2.5,0.25,72.8,0.177782453,5.9,-1.2,1.6,5.7,3.6,0,39.3,5.2,0,2.6,-2.7,G-F,imputed
Bennedict Mathurin,84.81,77,210,81,853,0.344665885,0.189917937,0.127784291,0.052754982,0.281359906,0.334114889,0.534583822,0.615646259,0.366972477,0.4,0.333333333,2149,2.2,0.22,62.2,0.359695045,2.2,-1.5,10.5,23,0,0,13.6,3.9,6.3,5.1,-2.2,G-F,imputed
Bronny James,89.5,75,210,79.25,67,0.104477612,0.313432836,0.104477612,0.119402985,0.358208955,0.47761194,0.417910448,0.714285714,0.285714286,0.25,0.291666667,181,4.6,0.46,59.91,0.357341619,1.1,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,measured
Cam Thomas,80.625,75,210,78.5,454,0.176211454,0.204845815,0.189427313,0.052863436,0.374449339,0.427312775,0.381057269,0.575,0.488372093,0.25,0.364705882,781,4.3,0.43,72.2,0.71299159,5.4,-2.9,11.9,30.4,0,0,14,18.7,1.7,5.5,-0.7,F,imputed
Cameron Johnson,84.54,80,210,82,747,0.224899598,0.123159304,0.105756359,0.124497992,0.421686747,0.546184739,0.348058902,0.714285714,0.417721519,0.430107527,0.377777778,1800,5.3,0.53,79.1,0.470781986,8.5,-0.7,4.9,14.5,1.5,0,21.9,15,3.7,10.2,1.1,G,measured
Damion Lee,84.81,77,210,80,74,0.108108108,0.297297297,0.094594595,0.175675676,0.324324324,0.5,0.405405405,0.625,0.142857143,0.307692308,0.208333333,144,2.6,0.26,59.91,0.493800707,1.5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Derrick Jones Jr.,85.83,78,210,84,589,0.439728353,0.166383701,0.022071307,0.202037351,0.168081494,0.370118846,0.606112054,0.702702703,0.307692308,0.361344538,0.353535354,1873,1.1,0.11,47.8,0.185694056,1.1,1.2,0,2,6.6,0,37.1,0,14.1,0,0.8,F,imputed
GG Jackson,88.55,81,210,83.5,199,0.286432161,0.211055276,0.025125628,0.135678392,0.341708543,0.477386935,0.497487437,0.473684211,0.6,0.296296296,0.352941176,459,2,0.2,59.91,0.322178556,2.4,-0.146052632,6.1,7.3,0,0,42.7,0,4.1,0,-0.125,G,measured
Gary Harris,80.625,76,210,78.75,133,0.105263158,0.097744361,0.037593985,0.323308271,0.436090226,0.759398496,0.203007519,0.642857143,0.6,0.372093023,0.344827586,711,2.9,0.29,51,0,2.8,1.1,0,0,0,0,51.3,7.8,0,7.8,-0.8,G,imputed
Gui Santos,85.83,80,210,85,179,0.290502793,0.122905028,0.011173184,0.217877095,0.351955307,0.569832402,0.413407821,0.75,1,0.384615385,0.301587302,762,6,0.6,48.7,0.187692273,6.1,0.5,0,0,0,0,34.7,0,20.1,0,-0.5,F,imputed
Isaiah Collier,83.41,76,210,76.75,555,0.318918919,0.302702703,0.073873874,0.079279279,0.216216216,0.295495495,0.621621622,0.655367232,0.317073171,0.340909091,0.216666667,1839,8.6,0.86,36.2,0.445698666,0.4,-1.5,12.2,26.6,0,0,15.8,5.1,1.8,0,-3.5,G,measured
Isaiah Crawford,85.83,78,210,82,11,0.181818182,0.363636364,0,0.090909091,0.363636364,0.454545455,0.545454545,0.5,0,1,0,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,imputed
Jackson Rowe,85.83,79,210,82,17,0.235294118,0.176470588,0,0.235294118,0.352941176,0.588235294,0.411764706,0.75,0,0.5,0.166666667,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Jalen Hood-Schifino,80.625,77,210,82.25,98,0.142857143,0.173469388,0.214285714,0.06122449,0.408163265,0.469387755,0.316326531,0.357142857,0.476190476,0.5,0.275,315,5.5,0.55,59.91,0.288109602,1.2,-0.146052632,0,29.3,0,0,0,0,0,0,-0.125,G,imputed
Jared Rhoden,80.625,78,210,83,87,0.471264368,0.057471264,0.022988506,0.206896552,0.24137931,0.448275862,0.528735632,0.682926829,0,0.444444444,0.19047619,227,3.2,0.32,56.07222222,0.315260057,3.8,0.144859813,0,0,0,0,32.3,11.1,0,0,-0.009009009,F,imputed
Jayson Tatum,89.825,80,210,83,1465,0.233447099,0.124914676,0.144709898,0.030716724,0.466211604,0.496928328,0.358361775,0.719298246,0.396226415,0.444444444,0.336749634,2624,6.4,0.64,67.3,0.761350658,9.2,0.7,25.9,28.6,3.9,7.3,10,1.8,2.8,2.9,5.1,G,imputed
John Konchar,80.625,77,210,80,91,0.263736264,0.032967033,0.021978022,0.362637363,0.307692308,0.67032967,0.296703297,0.708333333,0,0.363636364,0.392857143,558,6.5,0.65,51.1,0.029170647,6.7,1.5,0,0,0,0,37.6,0,0,0,-0.125,G,imputed
Kenrich Williams,78.14,78,210,79.25,354,0.290960452,0.138418079,0.087570621,0.129943503,0.353107345,0.483050847,0.429378531,0.689320388,0.322580645,0.413043478,0.376,1132,4.9,0.49,54.9,0.227401477,5.5,1.7,3.2,8.8,6.9,0,38.7,2.5,8.8,0,1.7,G,measured
Kevin McCullar Jr.,80.625,78,210,81,7,0.285714286,0.428571429,0.142857143,0,0.142857143,0.142857143,0.714285714,1,0,0,0,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,imputed
Lindy Waters III,85.83,78,210,81,249,0.092369478,0.080321285,0.080321285,0.232931727,0.514056225,0.746987952,0.172690763,0.565217391,0.35,0.327586207,0.3515625,778,3.9,0.39,58.7,0.181746799,3,-0.3,0,0,0,0,41.8,8.4,0,13.8,-1.7,F,imputed
Luke Travers,85.83,80,210,82,20,0.55,0,0,0.25,0.2,0.45,0.55,0.454545455,0,0,0,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,imputed
Mouhamed Gueye,85.83,82,210,87.25,171,0.356725146,0.140350877,0.029239766,0.286549708,0.187134503,0.473684211,0.497076023,0.639344262,0.4,0.244897959,0.28125,533,2.7,0.27,48.9,0.180808958,4.1,1.9,0,0,0,0,40.5,0,17.1,0,0.5,F,imputed
Moussa Diabate,84.89,81,210,86.5,280,0.714285714,0.253571429,0.010714286,0.007142857,0.014285714,0.021428571,0.967857143,0.66,0.666666667,0,0,1241,1.6,0.16,11.4,0.127314586,0.6,0.6,0,0,22.7,2.8,4.1,0,24.5,0,-0.4,F,measured
Nae'Qwan Tomlin,78.35,82,210,84,32,0.53125,0.15625,0,0.03125,0.28125,0.3125,0.6875,0.529411765,0,0,0.222222222,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,measured
Noah Clowney,95.17,82,210,86,372,0.163978495,0.11827957,0.016129032,0.185483871,0.51344086,0.698924731,0.282258065,0.573770492,0.166666667,0.347826087,0.329842932,1042,1.3,0.13,66,0.24006408,2,-0.6,0,0,11.6,0,43.9,3.7,4.6,5.7,-2.1,F-C,imputed
Pacome Dadiet,85.07,81,210,81,31,0.129032258,0.096774194,0.161290323,0.258064516,0.35483871,0.612903226,0.225806452,0.5,0.4,0.125,0.454545455,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,measured
Paul Reed,85.83,81,210,85.5,142,0.457746479,0.211267606,0.133802817,0.035211268,0.161971831,0.197183099,0.669014085,0.692307692,0.473684211,0.2,0.304347826,438,4.9,0.49,59.91,0.290832283,3.2,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Quentin Grimes,82.2,76,210,79.75,823,0.277035237,0.091130012,0.120291616,0.12272175,0.388821385,0.511543135,0.368165249,0.684210526,0.373737374,0.485148515,0.353125,2013,4.6,0.46,61.8,0.450501245,6,-1.1,8.75,17.25,2.4,0,34.1,7.1,2.6,4.15,-0.2,G,measured
Riley Minix,85.83,79,210,83,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,49.59,0,5,0.67,0,0,0,0,0,0,0,0,0.455555556,F-G,imputed
Shaedon Sharpe,80.625,77,210,83.5,1104,0.266304348,0.148550725,0.157608696,0.076086957,0.347826087,0.423913043,0.414855072,0.710884354,0.459770115,0.357142857,0.3046875,2252,3.2,0.32,57.1,0.461115644,2,-1.9,11.7,25.2,0,0,17.4,7.5,2.8,5.8,-1.7,G,imputed
Stanley Umude,80.625,78,210,82,26,0.115384615,0.192307692,0.115384615,0.384615385,0.192307692,0.576923077,0.307692308,0.666666667,0,0.2,0.2,0,0,0,59.91,0,5,-0.146052632,0,0,0,0,0,0,0,0,-0.125,G,imputed
Jalen Williams,92.12,77,211,86.25,1168,0.251712329,0.278253425,0.178938356,0.029965753,0.261130137,0.29109589,0.529965753,0.663265306,0.459330144,0.371428571,0.363934426,2237,6.4,0.64,59.5,0.642902409,8.4,1.1,9.1,34.5,0,0,18.5,6,4.2,2.8,2.9,F,measured
Moses Moody,80.625,77,211,84.75,568,0.198943662,0.153169014,0.054577465,0.225352113,0.367957746,0.593309859,0.352112676,0.725663717,0.161290323,0.4296875,0.339712919,1649,2.7,0.27,63.7,0.243432782,5.9,0.2,3.4,2.9,0,0,37.9,4.7,7.5,13.5,0.3,G,imputed
Enrique Freeman,86.65,79,212,85,37,0.594594595,0.135135135,0,0.216216216,0.054054054,0.27027027,0.72972973,0.636363636,0,0.125,0,181,2.8,0.28,56.07222222,0.098655862,1.5,0.144859813,0,0,0,0,0,0,0,0,-0.009009009,F,measured
Jerami Grant,85.83,79,213,86.75,574,0.256097561,0.132404181,0.097560976,0.200348432,0.31358885,0.513937282,0.388501742,0.462585034,0.357142857,0.373913043,0.361111111,1524,3.1,0.31,67.4,0.295083365,6.2,-0.4,6.9,8.6,0,5.2,34.5,7.5,2.3,9.2,-1.4,F,imputed
Josh Okogie,91.74,76,213,84,212,0.344339623,0.183962264,0.037735849,0.231132075,0.202830189,0.433962264,0.528301887,0.657534247,0.25,0.387755102,0.302325581,625,2,0.2,52.6,0.276040605,2.1,2.2,0,10.2,0,0,45.8,7.3,6.9,0,2,G,measured
Alec Burks,77.76,77,214,82,271,0.070110701,0.099630996,0.066420664,0.380073801,0.380073801,0.760147601,0.169741697,0.421052632,0.444444444,0.40776699,0.446601942,863,3.4,0.34,66.5,0.232895623,7.5,0.1,3.1,12.5,0,0,46.4,7.8,0,4,0.1,G,measured
Dante Exum,83.73,77,214,81,134,0.328358209,0.208955224,0.067164179,0.126865672,0.26119403,0.388059701,0.537313433,0.613636364,0.333333333,0.588235294,0.371428571,372,7.1,0.71,53.04545455,0.434074072,8.3,0.763636364,0,29.8,0,0,30.4,0,0,0,0.895454545,F-C,measured
Jalen Bridges,75.49,79,214,82,7,0,0,0,0.428571429,0.571428571,1,0,0,0,0.666666667,0,0,0,0,39.91714286,0,5,0.961764706,0,0,0,0,0,0,0,0,0.602777778,C,measured
Jarred Vanderbilt,85.83,80,214,85,121,0.652892562,0.082644628,0,0.214876033,0.041322314,0.256198347,0.73553719,0.607594937,0,0.346153846,0,581,4.2,0.42,35.4,0.123206173,1.4,1.5,0,0,8.3,0,25,0,22.6,0,0.3,G,imputed
RJ Barrett,89.825,78,214,82,982,0.410386965,0.237270876,0.040733198,0.072301426,0.238289206,0.310590631,0.647657841,0.607940447,0.425,0.408450704,0.333333333,1869,6.3,0.63,39.8,0.676085742,2.8,-1.5,4.5,21.3,1.2,1.7,19.5,9.8,6.1,3.3,-1.2,G-F,imputed
Aaron Nesmith,84.81,77,215,82,379,0.263852243,0.134564644,0.08707124,0.205804749,0.308707124,0.514511873,0.398416887,0.68,0.454545455,0.5,0.384615385,1123,2.3,0.23,76.3,0.232937483,6.5,-0.4,0,7.1,4.9,0,36.8,3.8,3.6,5.6,0.2,G,imputed
Brandon Clarke,92.48,80,215,80.25,380,0.492105263,0.421052632,0.042105263,0.036842105,0.007894737,0.044736842,0.913157895,0.807486631,0.5,0.071428571,0,1207,2.8,0.28,33.9,0.182104046,1.1,1.4,0,0,14.8,0,11,0,28.9,0,1.4,F,measured
Daeqwon Plowden,84.81,78,215,83,25,0.28,0.04,0,0.28,0.4,0.68,0.32,0.857142857,0,0.428571429,0.6,0,0,0,56.07222222,0,5,0.144859813,0,0,0,0,46.7,0,0,0,-0.009009009,F,imputed
Dalton Knecht,87.92,78,215,81,557,0.199281867,0.131059246,0.059245961,0.175942549,0.430879713,0.606822262,0.330341113,0.756756757,0.454545455,0.43877551,0.354166667,1494,2.3,0.23,62.5,0.25077904,3.6,-2.2,4.1,8.4,2.9,0,31.2,6.8,6.7,10.5,-2.3,G-F,measured
Desmond Bane,80.625,77,215,76.25,1018,0.249508841,0.224950884,0.114931238,0.081532417,0.329076621,0.410609037,0.474459725,0.677165354,0.495726496,0.313253012,0.411940299,2205,6.7,0.67,76.9,0.553757063,8.5,0,10.9,22.7,0,0,16.1,4.2,4.5,5.5,1.8,G,imputed
Dominick Barlow,85.09,81,215,87,113,0.469026549,0.203539823,0.088495575,0.194690265,0.044247788,0.238938053,0.672566372,0.716981132,0.4,0.181818182,0.6,375,3.5,0.35,56.07222222,0.165126579,0.8,0.144859813,0,0,15.3,0,24.4,0,17.6,0,-0.009009009,F,measured
