player_name,ath__athleticism_score,stature__height_inches,stature__weight_lbs,stature__wingspan_in,shot__total_fga,shot__freq_rim,shot__freq_paint,shot__freq_mid,shot__freq_corner3,shot__freq_atb3,shot__freq_three,shot__freq_rim_plus_paint,shot__rim_fg_pct,shot__mid_fg_pct,shot__corner3_pct,shot__atb3_pct,pass__minutes,pass__passer_rating,pass__passing_score,shoot__quality,usage__creation_score,portability__score,defense__crafted_dpm,playstyle__iso_freq,playstyle__pr_handler_freq,playstyle__pr_roll_freq,playstyle__post_freq,playstyle__spotup_freq,playstyle__handoff_freq,playstyle__cut_freq,playstyle__offscreen_freq,position,ath__athleticism_source,dominance__cpm
Taj Gibson,76.7,81.0,232.0,88.0,95.0,0.631578947,0.273684211,0.073684211,0.021052632,0.0,0.021052632,0.905263158,0.55,0.285714286,0.5,0.0,409.0,1.6,0.16,56.07222222222222,0.121033591340872,0.8,0.1448598130841121,0.0,0.0,28.5,0.0,0.0,0.0,23.8,0.0,F,measured,-0.009009009009009009
Talen Horton-Tucker,83.51,76.0,234.0,85.25,291.0,0.439862543,0.116838488,0.024054983,0.092783505,0.326460481,0.419243986,0.556701031,0.5703125,0.428571429,0.407407407,0.315789474,724.0,4.9,0.49,51.9,0.4036689325772124,1.8,-0.6,4.8,28.5,0.0,0.0,22.9,5.1,0.0,0.0,G,measured,-1.0
Taran Armstrong,80.625,78.0,195.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
Tari Eason,85.83,80.0,215.0,86.0,559.0,0.431127013,0.193202147,0.046511628,0.127012522,0.200357782,0.327370304,0.624329159,0.668049793,0.307692308,0.366197183,0.330357143,1420.0,2.5,0.25,53.2,0.2913791419678105,3.1,2.4,2.7,4.2,2.4,0.0,32.0,2.4,8.8,1.5,F,imputed,2.9
Taurean Prince,96.9,78.0,218.0,83.5,514.0,0.192607004,0.107003891,0.048638132,0.336575875,0.311284047,0.647859922,0.299610895,0.585858586,0.4,0.450867052,0.43125,2166.0,4.8,0.48,67.2,0.1370029033242366,9.4,-0.5,1.6,6.8,3.1,0.0,38.4,10.9,2.3,3.4,F,measured,-1.8
Taylor Hendricks,91.48,81.0,215.0,84.5,18.0,0.111111111,0.166666667,0.055555556,0.388888889,0.277777778,0.666666667,0.277777778,0.5,0.0,0.428571429,0.0,0.0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,measured,-0.009009009009009009
Terance Mann,88.58,78.0,215.0,79.75,413.0,0.305084746,0.17433414,0.12590799,0.188861985,0.205811138,0.394673123,0.479418886,0.722222222,0.384615385,0.423076923,0.317647059,1414.0,5.3,0.53,48.9,0.2091372436866951,5.5,-1.4,5.1,9.0,5.5,0.0,26.8,5.5,10.2,0.0,G-F,measured,-2.1
Terence Davis,78.72,76.0,201.0,81.0,2.0,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
Terrence Shannon Jr.,90.92,78.0,215.0,80.75,114.0,0.421052632,0.236842105,0.070175439,0.184210526,0.087719298,0.271929825,0.657894737,0.6875,0.125,0.380952381,0.3,339.0,4.9,0.49,56.516129032258064,0.2929477575609007,5.2,-0.0419354838709677,0.0,0.0,0.0,0.0,39.1,7.2,8.0,0.0,G-F,measured,-0.4838709677419355
Terry Rozier,84.77,73.0,190.0,80.25,635.0,0.226771654,0.188976378,0.099212598,0.218897638,0.25984252,0.478740157,0.415748031,0.569444444,0.444444444,0.273381295,0.321212121,1658.0,4.3,0.43,62.0,0.3440195900743232,1.9,-1.0,5.0,25.2,0.0,0.0,26.7,6.3,2.0,3.2,G,measured,-2.5
Thomas Bryant,85.56,82.0,248.0,90.0,321.0,0.3894081,0.118380062,0.031152648,0.165109034,0.295950156,0.46105919,0.507788162,0.672,0.8,0.41509434,0.273684211,963.0,3.0,0.3,60.2,0.2296443740400193,4.8,-0.1,0.0,0.0,22.7,4.7,36.1,0.0,9.9,0.0,C-F,measured,-0.1
Tidjane Salaun,81.9,80.0,207.0,84.75,345.0,0.223188406,0.144927536,0.037681159,0.133333333,0.460869565,0.594202899,0.368115942,0.571428571,0.307692308,0.347826087,0.264150943,1244.0,2.9,0.29,45.9,0.1695940816790914,0.5,-0.3,2.9,11.8,4.7,0.0,37.9,3.6,4.9,3.8,F,measured,-3.2
Tim Hardaway Jr.,84.81,77.0,205.0,79.0,680.0,0.107352941,0.091176471,0.129411765,0.166176471,0.505882353,0.672058824,0.198529412,0.684931507,0.352272727,0.380530973,0.363372093,2153.0,3.1,0.31,70.6,0.1944546973998543,5.6,-1.3,2.0,6.2,4.2,0.0,31.9,7.6,1.5,13.1,G-F,measured,-1.7
Tobias Harris,92.36,80.0,226.0,83.0,805.0,0.219875776,0.293167702,0.159006211,0.151552795,0.176397516,0.327950311,0.513043478,0.734463277,0.40625,0.385245902,0.309859155,2305.0,3.8,0.38,64.1,0.259232615771974,6.1,1.5,7.1,8.4,3.9,16.8,23.9,3.4,6.0,2.7,F,measured,1.6
Tolu Smith,85.83,83.0,245.0,86.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.666666667,0.0,0.0,0.0,0.0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,imputed,-0.009009009009009009
Tony Bradley,83.26,82.0,248.0,89.0,45.0,0.688888889,0.222222222,0.022222222,0.066666667,0.0,0.066666667,0.911111111,0.64516129,1.0,0.333333333,0.0,0.0,0.0,0.0,47.86923076923077,0.0,5.0,1.3076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C-F,measured,0.8583333333333334
Torrey Craig,85.83,79.0,221.0,84.0,90.0,0.166666667,0.088888889,0.011111111,0.322222222,0.411111111,0.733333333,0.255555556,0.666666667,0.0,0.310344828,0.405405405,314.0,3.4,0.34,56.07222222222222,0.1554567482685186,5.1,0.1448598130841121,0.0,0.0,0.0,0.0,51.1,0.0,0.0,0.0,F,imputed,-0.009009009009009009
Tosan Evbuomwan,85.83,80.0,219.0,83.0,220.0,0.290909091,0.295454545,0.063636364,0.154545455,0.195454545,0.35,0.586363636,0.671875,0.357142857,0.294117647,0.325581395,665.0,3.7,0.37,50.7,0.2987959108539708,1.8,0.0,6.5,7.8,0.0,0.0,0.0,7.2,7.2,0.0,F,imputed,-1.9
Toumani Camara,84.95,79.0,230.0,84.5,716.0,0.356145251,0.138268156,0.002793296,0.224860335,0.276536313,0.501396648,0.494413408,0.623529412,0.0,0.354037267,0.393939394,2548.0,3.7,0.37,52.7,0.1799550341225008,5.6,2.0,2.6,2.8,7.7,0.0,42.1,2.6,5.3,0.0,F,measured,1.5
Trae Young,80.625,73.0,164.0,75.0,1376.0,0.159156977,0.261627907,0.112645349,0.037063953,0.425872093,0.462936047,0.420784884,0.525114155,0.451612903,0.431372549,0.332764505,2739.0,9.1,0.91,73.0,0.9348567602652532,6.6,-2.6,10.3,47.5,0.0,0.0,5.9,6.9,1.4,2.6,G,imputed,0.9
Trayce Jackson-Davis,101.59,81.0,245.0,85.0,302.0,0.708609272,0.268211921,0.013245033,0.006622517,0.003311258,0.009933775,0.976821192,0.682242991,0.0,0.0,0.0,967.0,5.6,0.56,9.6,0.2568086781987304,2.7,0.3,0.0,0.0,19.9,5.9,3.8,0.0,29.9,0.0,F,measured,-0.4
Tre Jones,80.625,73.0,185.0,76.0,238.0,0.445378151,0.298319328,0.054621849,0.100840336,0.100840336,0.201680672,0.743697479,0.679245283,0.384615385,0.458333333,0.333333333,905.0,9.7,0.97,57.3,0.3463701684735921,6.3,0.5,5.7,24.950000000000003,0.0,0.0,26.2,0.0,0.0,0.0,G,imputed,1.1
Tre Mann,80.625,75.0,178.0,76.0,161.0,0.322981366,0.198757764,0.105590062,0.093167702,0.279503106,0.372670807,0.52173913,0.442307692,0.411764706,0.4,0.4,319.0,4.2,0.42,59.91,0.5466624098907253,3.2,-0.1460526315789473,12.4,41.8,0.0,0.0,15.5,5.7,0.0,0.0,G,imputed,-0.125
Trendon Watford,88.73,80.0,237.0,86.25,350.0,0.374285714,0.34,0.034285714,0.068571429,0.18,0.248571429,0.714285714,0.603053435,0.166666667,0.291666667,0.349206349,913.0,5.2,0.52,51.1,0.4632059035858797,5.5,-0.2,8.4,20.9,3.1,8.8,17.4,11.7,4.5,2.0,G-F,measured,-1.4
Trentyn Flowers,91.42,81.0,200.0,83.0,11.0,0.454545455,0.272727273,0.090909091,0.090909091,0.090909091,0.181818182,0.727272727,0.4,0.0,0.0,0.0,0.0,0.0,0.0,56.07222222222222,0.0,5.0,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,measured,-0.009009009009009009
Trevelin Queen,80.625,78.0,190.0,82.0,147.0,0.31292517,0.129251701,0.034013605,0.129251701,0.367346939,0.496598639,0.442176871,0.586956522,0.2,0.421052632,0.259259259,430.0,4.3,0.43,59.91,0.2750241270555733,1.0,-0.1460526315789473,5.6,19.6,0.0,0.0,25.7,6.7,7.8,0.0,G,imputed,-0.125
Trey Alexander,73.855,76.0,190.0,82.0,41.0,0.146341463,0.170731707,0.268292683,0.12195122,0.292682927,0.414634146,0.317073171,0.333333333,0.454545455,0.4,0.083333333,117.0,4.6,0.46,59.91,0.2366269038784576,0.9,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
Trey Jemison III,93.27,84.0,260.0,90.0,74.0,0.648648649,0.324324324,0.027027027,0.0,0.0,0.0,0.972972973,0.6875,0.0,0.0,0.0,0.0,0.0,0.0,39.917142857142856,0.0,5.0,0.9617647058823532,0.0,0.0,22.6,0.0,0.0,0.0,19.2,0.0,C,imputed,0.6027777777777777
Trey Lyles,85.83,81.0,234.0,85.5,374.0,0.237967914,0.088235294,0.037433155,0.200534759,0.435828877,0.636363636,0.326203209,0.640449438,0.642857143,0.373333333,0.325153374,1349.0,4.0,0.4,50.4,0.1655929577234842,5.9,0.2,0.0,0.0,14.8,3.3,36.4,0.0,7.7,0.0,F,imputed,-0.3
Trey Murphy III,92.0,80.0,206.0,84.0,839.0,0.252681764,0.171632896,0.05363528,0.087008343,0.433849821,0.520858164,0.42431466,0.702830189,0.355555556,0.465753425,0.340659341,1854.0,4.5,0.45,75.8,0.4628905160077776,8.1,-1.0,6.7,15.0,3.8,0.0,25.2,9.8,3.2,6.6,F,measured,0.1
Tristan Thompson,90.45,81.0,254.0,85.0,71.0,0.521126761,0.408450704,0.028169014,0.014084507,0.028169014,0.042253521,0.929577465,0.567567568,0.0,0.0,0.0,328.0,4.2,0.42,56.07222222222222,0.1175862510508062,0.2,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,measured,-0.009009009009009009
Tristan Vukcevic,80.15,84.0,230.0,86.0,242.0,0.247933884,0.227272727,0.103305785,0.049586777,0.363636364,0.41322314,0.475206612,0.75,0.6,0.333333333,0.386363636,513.0,2.4,0.24,61.0,0.4580789738741777,6.1,-0.6,3.8,0.0,29.7,4.2,21.1,0.0,12.5,0.0,C-F,measured,-0.9
Tristan da Silva,83.86,80.0,217.0,82.25,483.0,0.265010352,0.182194617,0.057971014,0.200828157,0.291925466,0.492753623,0.447204969,0.5859375,0.321428571,0.360824742,0.319148936,1629.0,4.2,0.42,62.8,0.1962078421599601,6.2,-0.6,2.0,11.7,5.0,0.0,33.9,4.6,9.6,2.8,F,measured,-2.2
Tristen Newton,69.94,77.0,195.0,80.0,8.0,0.125,0.5,0.0,0.0,0.375,0.375,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
Ty Jerome,72.49,77.0,195.0,76.0,618.0,0.147249191,0.338187702,0.105177994,0.063106796,0.343042071,0.406148867,0.485436893,0.538461538,0.584615385,0.487179487,0.433962264,1392.0,6.7,0.67,76.3,0.6057010579844453,6.1,-0.4,5.5,42.9,0.0,0.0,21.5,3.5,1.3,0.0,G-F,measured,2.0
TyTy Washington Jr.,80.625,75.0,195.0,80.0,45.0,0.022222222,0.311111111,0.2,0.177777778,0.288888889,0.466666667,0.333333333,1.0,0.333333333,0.25,0.153846154,118.0,6.7,0.67,59.91,0.3192616258846855,0.2,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
Tyler Herro,80.625,77.0,195.0,75.25,1378.0,0.165457184,0.251814224,0.096516691,0.058780842,0.425979681,0.484760522,0.417271408,0.653508772,0.436090226,0.456790123,0.364565588,2725.0,6.4,0.64,77.3,0.6720878580984414,7.4,-1.2,5.9,33.1,1.1,0.0,17.7,10.1,1.9,7.7,G,imputed,1.2
Tyler Kolek,75.1,74.0,195.0,74.75,82.0,0.182926829,0.207317073,0.036585366,0.134146341,0.426829268,0.56097561,0.390243902,0.4,0.666666667,0.363636364,0.285714286,296.0,9.8,0.98,56.07222222222222,0.3836554351581029,2.9,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,measured,-0.009009009009009009
Tyler Smith,88.67,81.0,224.0,85.0,50.0,0.24,0.1,0.06,0.2,0.4,0.6,0.34,0.666666667,0.333333333,0.4,0.45,122.0,0.3,0.03,59.91,0.3055564930353169,5.3,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,measured,-0.125
Tyrese Haliburton,80.625,77.0,185.0,79.75,1006.0,0.130218688,0.157057654,0.154075547,0.043737575,0.505964215,0.549701789,0.287276342,0.717557252,0.483870968,0.431818182,0.390962672,2451.0,9.9,0.99,73.3,0.6826235674184119,9.4,-0.1,9.5,38.4,0.0,0.0,15.5,8.0,0.0,3.3,F,imputed,4.4
Tyrese Martin,85.83,78.0,215.0,81.0,465.0,0.169892473,0.165591398,0.058064516,0.197849462,0.404301075,0.602150538,0.335483871,0.696202532,0.37037037,0.391304348,0.335106383,1315.0,4.3,0.43,61.6,0.3090444918031583,5.5,-0.8,2.0,15.1,0.0,0.0,35.6,13.5,2.5,5.0,G,imputed,-2.1
Tyrese Maxey,80.625,74.0,200.0,79.0,1091.0,0.292392301,0.181484876,0.087992667,0.041246563,0.394133822,0.435380385,0.473877177,0.589341693,0.4375,0.311111111,0.341860465,1960.0,5.9,0.59,72.3,0.7046371764743397,5.4,-1.7,15.9,33.1,0.0,0.0,11.9,6.8,1.0,5.3,G,imputed,1.4
Tyson Etienne,80.625,74.0,188.0,77.0,52.0,0.115384615,0.019230769,0.019230769,0.269230769,0.576923077,0.846153846,0.134615385,0.333333333,1.0,0.428571429,0.233333333,151.0,3.2,0.32,59.91,0.2762537858439746,0.6,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
Tyus Jones,70.83,73.0,196.0,77.0,683.0,0.083455344,0.244509517,0.084919473,0.218155198,0.368960469,0.587115666,0.327964861,0.754385965,0.396551724,0.476510067,0.376984127,2174.0,9.1,0.91,71.8,0.4119800357637733,8.2,-1.9,2.6,28.0,2.0,0.0,41.8,2.2,1.5,1.9,G,measured,-1.1
Ulrich Chomche,89.61,82.0,225.0,88.0,5.0,0.4,0.4,0.2,0.0,0.0,0.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.0,39.917142857142856,0.0,5.0,0.9617647058823532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,C,measured,0.6027777777777777
Vasilije Micic,80.625,75.0,188.0,79.0,273.0,0.19047619,0.168498168,0.183150183,0.014652015,0.443223443,0.457875458,0.358974359,0.5,0.28,0.25,0.363636364,785.0,6.4,0.64,60.5,0.4101765125627955,3.0,-1.1,5.2,54.0,0.0,0.0,15.6,6.0,0.0,0.0,G,imputed,-3.4
Victor Wembanyama,95.17,89.0,235.0,96.0,857.0,0.241540257,0.12252042,0.165694282,0.031505251,0.431738623,0.463243874,0.364060677,0.753623188,0.401408451,0.333333333,0.359459459,1527.0,4.1,0.41,69.1,0.6292749603360425,6.8,4.1,8.9,7.4,15.0,10.3,15.2,3.2,6.6,9.2,G,imputed,6.2
Vince Williams Jr.,80.625,76.0,205.0,83.0,167.0,0.185628743,0.203592814,0.041916168,0.173652695,0.389221557,0.562874251,0.389221557,0.612903226,0.571428571,0.413793103,0.215384615,499.0,4.8,0.48,53.04545454545455,0.2652083874884319,3.7,0.7636363636363637,0.0,6.2,0.0,0.0,41.7,0.0,9.5,0.0,F-C,imputed,0.8954545454545454
Vit Krejci,80.625,80.0,195.0,83.0,292.0,0.147260274,0.126712329,0.020547945,0.157534247,0.547945205,0.705479452,0.273972603,0.720930233,0.5,0.543478261,0.40625,1153.0,7.6,0.76,60.3,0.2277487562563493,9.5,0.0,0.0,13.5,4.1,0.0,31.8,10.2,5.2,2.8,F,imputed,-0.6
Vlatko Cancar,85.83,80.0,236.0,83.0,26.0,0.346153846,0.076923077,0.0,0.153846154,0.423076923,0.576923077,0.423076923,0.444444444,0.0,0.5,0.181818182,136.0,2.4,0.24,59.91,0.0805509427388542,1.2,-0.1460526315789473,0.0,0.0,0.0,0.0,32.4,0.0,0.0,0.0,G,imputed,-0.125
Walker Kessler,93.27,86.0,245.0,88.25,419.0,0.76849642,0.145584726,0.00477327,0.019093079,0.059665871,0.07875895,0.914081146,0.736024845,0.0,0.5,0.08,1740.0,2.6,0.26,17.0,0.1461492477439158,1.1,1.7,0.0,0.0,19.4,0.0,3.7,0.0,24.1,0.0,C,imputed,1.7
Wendell Carter Jr.,89.695,82.0,270.0,88.5,491.0,0.380855397,0.183299389,0.114052953,0.118126273,0.203665988,0.321792261,0.564154786,0.695187166,0.392857143,0.25862069,0.22,1758.0,4.1,0.41,41.4,0.2175069037744122,4.2,2.0,2.6,0.0,18.0,7.2,20.6,0.0,21.3,0.0,C-F,imputed,0.7
Wendell Moore Jr.,80.625,77.0,215.0,84.75,126.0,0.428571429,0.158730159,0.087301587,0.174603175,0.150793651,0.325396825,0.587301587,0.611111111,0.363636364,0.409090909,0.263157895,499.0,4.5,0.45,59.91,0.1744558060890688,3.1,-0.1460526315789473,0.0,17.2,0.0,0.0,21.9,0.0,0.0,0.0,G,imputed,-0.125
Xavier Tillman,85.83,79.0,245.0,86.0,53.0,0.188679245,0.188679245,0.018867925,0.245283019,0.358490566,0.603773585,0.377358491,0.7,1.0,0.076923077,0.210526316,0.0,0.0,0.0,56.07222222222222,0.0,0.1,0.1448598130841121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,F,imputed,-0.009009009009009009
Yuki Kawamura,80.625,68.0,154.0,71.0,30.0,0.066666667,0.066666667,0.1,0.1,0.666666667,0.766666667,0.133333333,0.5,0.666666667,0.333333333,0.3,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
Yves Missi,93.27,83.0,235.0,86.0,492.0,0.782520325,0.197154472,0.018292683,0.0,0.0,0.0,0.979674797,0.58961039,0.444444444,0.0,0.0,1956.0,2.4,0.24,12.9,0.1519035164596287,0.5,-0.3,0.0,0.0,27.4,2.7,3.6,0.0,25.7,0.0,C,measured,-1.9
Zaccharie Risacher,70.58,80.0,200.0,82.5,779.0,0.337612323,0.168164313,0.052631579,0.187419769,0.254172015,0.441591784,0.505776637,0.619771863,0.390243902,0.438356164,0.292929293,1843.0,1.7,0.17,52.1,0.300624453274569,0.7,-1.9,1.2,5.7,3.5,0.0,32.5,6.0,7.7,4.5,F,measured,-2.8
Zach Collins,95.17,83.0,250.0,85.0,302.0,0.407284768,0.218543046,0.01986755,0.082781457,0.268211921,0.350993377,0.625827815,0.707317073,0.5,0.28,0.308641975,977.0,5.7,0.57,60.4,0.2890456004923727,6.4,1.3,0.0,0.0,23.9,8.100000000000001,21.3,0.0,17.8,0.0,F-C,imputed,0.3
Zach Edey,101.435,88.0,305.0,94.75,433.0,0.565819861,0.286374134,0.027713626,0.036951501,0.083140878,0.120092379,0.852193995,0.73877551,0.25,0.25,0.388888889,1416.0,1.2,0.12,44.0,0.193006775598407,2.6,1.1,0.0,0.0,9.9,15.9,5.1,0.0,21.6,0.0,C,measured,0.6
Zach LaVine,82.42,77.0,200.0,80.25,1223.0,0.28045789,0.107113655,0.174161897,0.07686018,0.361406378,0.438266558,0.387571545,0.685131195,0.399061033,0.468085106,0.441176471,2602.0,4.6,0.46,74.5,0.5496701803314948,6.5,-1.6,15.0,25.5,1.7,3.0,13.6,6.6,4.1,3.0,G,measured,0.2
Zeke Nnaji,103.79,81.0,240.0,86.0,141.0,0.496453901,0.092198582,0.042553191,0.19858156,0.170212766,0.368794326,0.588652482,0.671428571,0.5,0.321428571,0.333333333,608.0,2.3,0.23,41.2,0.0927892222135635,2.5,1.2,0.0,0.0,10.7,0.0,29.4,0.0,18.1,0.0,F-C,measured,-1.2
Ziaire Williams,85.88,81.0,185.0,82.25,520.0,0.288461538,0.098076923,0.032692308,0.248076923,0.328846154,0.576923077,0.386538462,0.593333333,0.294117647,0.310077519,0.368421053,1541.0,2.5,0.25,62.6,0.2472308900626809,3.2,-0.2,0.0,3.7,1.7,0.0,43.4,7.2,5.8,1.7,F,measured,-1.3
Zion Williamson,85.83,78.0,284.0,82.5,508.0,0.559055118,0.399606299,0.015748031,0.001968504,0.021653543,0.023622047,0.958661417,0.64084507,0.125,0.0,0.272727273,857.0,6.1,0.61,20.2,0.7369703226510673,2.6,0.0,23.7,15.4,3.6,11.7,7.1,3.7,7.4,0.0,F,imputed,2.6
Zyon Pullin,80.625,76.0,206.0,77.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.91,0.0,5.0,-0.1460526315789473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,G,imputed,-0.125
